id,type,owner,reporter,milestone,status,resolution,summary,description,PosixTime,ModifiedTime,priority
298,defect,,emallove,v3.1,new,,textwrap in [MTT] section does not work,n/a,1188500434,1188500434,minor
299,enhancement,jsquyres,jsquyres,v3.1,new,,More flexible date parsing in reporter,"The ""date range"" field would benefit from being able to parse a whole bunch of common date formats (in addition to ""past X Y"" and the strict ""mm/dd/yy hh:mm:ss"" ranges).  Here's some common ones that I can envision being quite useful (particularly with the upcoming coll bakeoff):

 * General format of: ""A"" or ""A - B"", where A and B are one of the following:
   * '''Month/day/year:''' ""Sep 29, 2007"" or ""September 29, 2007"" (with or without the comma), meaning all day on Sep 29 2007
   * '''Month/day:''' ""Sep 29"" or ""September 29"" (assumes within the last 365 days)
   * '''Day/month/year:''' ""29 Sep, 2007"" (with or without the comma), same as above, but for Europeans
   * '''Day/month:''' ""29 Sep"", same as above, but for Europeans
   * '''Numeric month/day:''' ""9/3"" with optional leading zeros
   * '''Number day/month:''' I think we'd need a cookie preference to be sure to interpret that properly, e.g., ""4/3"" could be the 4th of March or the 3rd of April
   * '''Weekday:''' ""Mon"" or ""Monday"" (assumes within the last 7 days, including today)
 * Allow qualifiers to A and B, such as:
   * '''after:''' ""After sep 29""
   * ...can't think of any others at the moment",1188500955,1202223935,major
300,enhancement,,emallove,v3.1,closed,fixed,Support &dirname(@INI_NAME@) in the INI file,"Now that there are user `funclet_files` (see #189), I need a way to point to the user funclet_files relative to the INI file. This would be like perl's pre-defined $0 and $PROGRAM_NAME. E.g.,

{{{
funclet_files = &dirname(@INI_NAME@)/my_funclets.pm
}}}",1188508839,1190151862,minor
301,defect,,emallove,v3.1,new,,"Add ""command"" column to Test Build","As a sanity check, it would be useful to be able see if the correct compiler flags were used in the Test Build (e.g., 32-bit vs 64-bit).",1188575242,1188575242,major
302,enhancement,,jsquyres,v3.1,new,,"Have ""back links"" from details to Test Build / MPI install","There are times when you're looking at a test run or test build and would like to see some detail of the corresponding MPI install.  As such, we should add the following:

 * In the test build detail display, have a link back to show the detail of the corresponding MPI install
 * In the test run detail display, have links back to show the details of the corresponding test build and MPI install (i.e., two links)",1188956818,1202331196,minor
303,defect,jsquyres,emallove,v3.0,closed,fixed,Some test failures have associated performance data,I thought the policy was to not submit performance data on a failed test run? See http://www.open-mpi.org/mtt/index.php?do_redir=314.,1188960521,1190077426,critical
304,task,,emallove,v3.1,closed,fixed,Create a commit-to-ompi-www script,"Any changes in the [source:/trunk/server/php] directory need to, at some point, be published to [http://www.open-mpi.org/mtt]. It would be helpful to have a script do this to eliminate the possiblity of desynchronizing the mtt/trunk and ompi-www/trunk/mtt.
",1189023013,1190141074,major
305,defect,jsquyres,jjhursey,v3.0,closed,fixed,mtt-relay and submit site deny mirrors problem,"IU reported that on BigRed they are unable to submit to the database any longer through the {{{mtt-relay}}}. The following message appears:
{{{
*** Reporter initializing
Evaluating: MTTDatabase
Initializing reporter module: MTTDatabase
Evaluating: require MTT::Reporter::MTTDatabase
Evaluating: $ret = &MTT::Reporter::MTTDatabase::Init(@args)
Evaluating: XXUsernameXX
Evaluating: XXPasswordXX
Evaluating: http://s10c2b3.dim:8008/
Evaluating: OMPI
Evaluating: 1
Evaluating: IU_BigRed
    Set HTTP credentials for realm ""OMPI""
MTTDatabase getting a client serial number...
MTTDatabase trying proxy:  / Default (none)
MTTDatabase got response: Sorry, this page is not mirrored.  Please  
see the
    <a href=""http://www.open-mpi.org/mtt/submit/index.php"">original  
version
    of this page</a> on the main Open MPI web site.
*** WARNING: MTTDatabase did not get a serial
Making dir:
    /N/ptl01/mpiteam/bigred/20070906-CronTest-cron/pb_0/mttdatabase-submit
    (cwd: /N/ptl01/mpiteam/bigred/20070906-CronTest-cron/pb_0)
}}}

It seems that the {{{mtt-relay}}} script is reporting the relay host as the servername somehow:
{{{
$_SERVER[""SERVER_NAME""] = s10c2b3.dim
$mother_site = www.open-mpi.org
}}}

As a quick hack I'm allowing this specific server to bypass the mirror check, but we need to resolve this more generally.

Below is a snip of the Reporter section used on BigRed:
{{{
[Reporter: IU database]
module = MTTDatabase

mttdatabase_realm = OMPI

mttdatabase_url = http://s10c2b3.dim:8008/

mttdatabase_username = XXUsernameXX
mttdatabase_password = XXPasswordXX

mttdatabase_platform = IU_BigRed
mttdatabase_keep_debug_files = 1
}}}
",1189090454,1189539992,blocker
306,enhancement,,emallove,Future,new,,Need more flexibility in ordering of execution,"MTT has a fixed ordering of how it runs tests, which is by phase. For example, ''all'' test builds are done before ''all'' test runs, but it could be useful to have all test phases (Get, Build, and Run) occur sequentially for individual test suites. So instead of this ordering (`--order-by=phase`):

{{{
[Test get: trivial]
[Test get: intel]
[Test get: ibm]
[Test build: trivial]
[Test build: intel]
[Test build: ibm]
[Test run: trivial]
[Test run: intel]
[Test run: ibm]
}}}

We could have MTT run in the following order (`--order-by=suite`):

{{{
[Test get: trivial]
[Test build: trivial]
[Test run: trivial]
[Test get: ibm]
[Test build: ibm]
[Test run: ibm]
[Test run: intel]
[Test get: intel]
[Test build: intel]
}}}",1189460335,1189521856,minor
307,defect,emallove,jsquyres,v3.0,closed,fixed,reporter not always retrieving message_size=0,"The reporter will fail to graph osu_latency results ''sometimes'' because the message_size array will fail to contain the value ""0"" as the first entry.  This later causes array_pad() to fail, and then the x axis values get mucked up and things go badly.  Here is a URL showing the problem:

http://www.open-mpi.org/mtt/index.php?do_redir=334

However, if you enable ""showing"" the test name, the problem goes away -- the message_size array somehow gets the value ""0"", and everything plots fine:

http://www.open-mpi.org/mtt/index.php?do_redir=335

Note that ""0"" is the actual first message size for the osu_latency test, so it should be the first entry in the message_size array.  I confirmed that the client is actually submitting the 0 value properly -- here's a snipit from my client-side database submit debug file:

{{{
'message_size_2' => '{0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304}',
}}}",1189598058,1189716076,blocker
308,defect,emallove,jsquyres,v3.0,closed,duplicate,Test run failures mail incorrect,"The ""test run failures"" e-mail from this morning contained a ""1"" and nothing else. 

I did not check the last several days to know whether this has been happening repeatedly or not.",1189598134,1190047342,critical
309,defect,jsquyres,jsquyres,v3.0,closed,fixed,Update the README file,The README file still talks about perfbase.  Yikes!  It's waaaay out of date.,1189715533,1189774426,critical
310,defect,jsquyres,jsquyres,v3.0,new,,Check all licenses,"Check the licneses of all files to ensure that they're all BSD-compatible, specifically the licenses of the 3rd party software that is currently included in MTT (jpgraph, the perl libraries, etc.).",1189763971,1189763971,critical
311,defect,emallove,jsquyres,v3.0,new,,"""undef"" values from client","I notice the following warning a lot in milliways' http errorlog for www.open-mpi.org:

{{{
[client xxxxxxxx] PHP Notice:  Use of undefined constant undef - assumed 'undef' in /nfs/rontok/xraid/data/osl/www/www.open-mpi.org/mtt/submit/index.php(75) : eval()'d code on line 2171
}}}

The submit PHP code in question is:

{{{
eval(""\$_POST = "" . gunzip_file($_FILES['userfile']['tmp_name']) . "";"");
}}}

So assumedly we're sending some dump data from the client who has some ""foo => undef"" kinds of assignments.

Is it suitable to add one more line of PHP before the eval:

{{{
$undef = """";
}}}

Or do we need to scrub the data in the client before sending it to the server, either removing everything that is undef or setting its value to """"?",1189765164,1190468213,critical
312,enhancement,jjhursey,jjhursey,v3.0,new,,Improve Statistics Representation,"A continuation of Ticket #204.

The statistics page currently consists of a table of stats for a given date range.

We can improve this page by including graphs representing contribution and/or growth.

We can also explore the application of advanced visualization concepts to represent testing coverage.",1190121646,1190121646,minor
313,defect,jsquyres,jsquyres,v3.0,closed,fixed,"Using hostlist/hostfile should automatically set resource_manager to ""none""","Jelena reported on the mailing list:

{{{
>> Test run [netpipe]
>> Running with [ompi-nightly-v1.2] / [1.2.4b1r16141] / [ompi/gnu-standard]
    Using MPI Details [ompi] with MPI Install [ompi/gnu-standard]
    Total of 1 tests to run in this section
    Test: NPmpi, np=2, variant=1: Passed
*** WARNING: Unrecognized resource manager name (hostfile); the only
     permitted names are: ""slurm tm loadleveler n1ge none unknown""; skipped
    Test: NPmpi, np=2, variant=2: Passed
*** WARNING: Unrecognized resource manager name (hostfile); the only
     permitted names are: ""slurm tm loadleveler n1ge none unknown""; skipped
    Test: NPmpi, np=2, variant=3: Passed
}}}

Jelena is using a hostlist and apparently not setting resource_manager explicitly.  In this case, MTT should be smart enough to set resource_manager to ""none"".",1190155346,1190224788,major
314,enhancement,,emallove,Future,new,,"Shorten query strings in reporter.php for ""wget --recursive""","If the query strings were not so long, the following command could be useful to save a report (see #264). 

{{{
wget --recursive --level=2 --convert-links 'http://www.open-mpi.org/mtt?do_redir=999'
}}}

The problem is that `wget` attempts to recurse into the drilldown links and store the HTML pages locally with filenames that reflect the query string, but the query strings are exceeding the file system limit for file name length. (See also #98)",1190172923,1190172923,major
315,defect,emallove,emallove,v3.1,closed,fixed,Searching on bit-mapped columns causes an SQL error,"The below SQL error occurs if a bit-mapped field is filtered on while its Show/Hide menu is on ''Hide'':

{{{
postgres: ERROR: operator does not exist: bit ~* ""unknown"" LINE 70:
(bitness ~* '32') ^ HINT: No operator matches the given name and
argument type(s). You may need to add explicit type casts. postgres:
ERROR: operator does not exist: bit ~* ""unknown"" LINE 70: (bitness ~*
'32') ^ HINT: No operator matches the given name and argument type(s).
You may need to add explicit type casts.
}}}

This occurs because `bitness` is not stored as a string, but a bitmapped field. reporter.php only converts `bitness` to a string if it is in the `SELECT` statement (i.e., Show is selected from its Show/Hide menu). Note: ''all'' bit-mapped fields suffer this problem: `bitness`, `endian`, and `vpath_mode`. ",1190296686,1190298224,major
316,enhancement,,jsquyres,v3.1,new,,Reporter data visualization enhancements,"This is a rollup ticket to tie together several independent ideas that all have to do with helping visualize very large data sets (potentially using web 2.0 technologies):

 * #153: allow customization of performance graphs
 * #236: use timelines to show when events occurred (vs. the summary table approach that is used now)
 * #237: visualize code coverage support over a desired set of platforms/environments/run-time options/etc.
 * #302: visualize lineage of MPI Install -> Test Builds -> Test Runs
 * #330: latency/bandwidth history visualization",1190469730,1202227064,major
317,defect,jsquyres,jsquyres,v3.0,closed,fixed,Gracefully handle if Env::Modulecmd is not present,The MTT client should not fail if this module is not present; it should only fail if env_module is used in the INI file and the Env::Modulecmd file cannot be found.,1190663892,1190681420,critical
318,defect,jsquyres,jsquyres,v3.0,closed,fixed,Gracefully handle if Text::TabularDisplay is not present,"The MTT client should not fail if this module is not present; it should only fail if the text reporter is used in the INI file and the Text::TabularDisplay module cannot be found.  Or perhaps it shouldn't fail, but rather display a sub-optimal output with a message ""this would look better if you had Text::TabularDisplay installed""...?",1190663980,1190729823,critical
319,defect,,jsquyres,v3.0,new,,Gracefully handle if jpgraph is not present,"If jpgraph is not present on the PHP server, simply refuse to make graphs.",1190664036,1190682156,critical
320,task,,emallove,v3.0,new,,Gracefully handle if LWP::UserAgent is not present,"If `LWP::UserAgent` is not available in [source:/trunk/lib/MTT/Reporter/MTTDatabase.pm MTTDatabase], then MTT should emit a big warning and fail over to a different [source:/trunk/lib/MTT/Reporter/Reporter Reporter].",1190731120,1190731120,major
321,enhancement,,emallove,v3.1,new,,AlreadyInstalled.pm needs pre/post steps just like SVN.pm,"The [source:/trunk/lib/MTT/Common/SVN.pm SVN] module has the following two INI parameters:

 * `svn_pre_export`
 * `svn_post_export`

Similar parameters would be useful for [source:/trunk/lib/MTT/MPI/Get/AlreadyInstalled.pm AlreadyInstalled].",1190831207,1190831207,major
322,enhancement,,emallove,Future,new,,"Add general ""run_step"" functionality for before/after phases","Related to #321 and #246. The below parameters for the `[MTT]` section, phase sections, (or super-phase sections from #246) would be useful for assigning general set-up and clean-up commands. The parameters the steps are:

 1. `before` and `after`
 1. `each` and `all`
 1. Phase name

Listed out in full:

 * Before
   * MPI get
     * `before_each_mpi_get`
     * `before_all_mpi_get`
   * MPI install
     * `before_each_mpi_install`
     * `before_all_mpi_install`
   * Test get
     * `before_each_test_get`
     * `before_all_test_get`
   * Test build
     * `before_each_test_build`
     * `before_all_test_build`
   * Test run
     * `before_each_test_run`
     * `before_all_test_run`
   * Reporter
     * `before_each_reporter`
     * `before_all_reporter`
 * After
   * MPI get
     * `after_each_mpi_get`
     * `after_all_mpi_get`
   * MPI install
     * `after_each_mpi_install`
     * `after_all_mpi_install`
   * Test get
     * `after_each_test_get`
     * `after_all_test_get`
   * Test build
     * `after_each_test_build`
     * `after_all_test_build`
   * Test run
     * `after_each_test_run`
     * `after_all_test_run`
   * Reporter
     * `after_each_reporter`
     * `after_all_reporter`",1190834010,1190845584,major
323,defect,,emallove,v3.0,new,,"@var@ expansion in ""argv"" parameter violates the Law of Least Astonishment","The following seems reasonable, but it will not do what the user expects.

{{{
[Test run: baz]
...
foo = bar
argv = @foo@
...
}}}

That is because `argv` is evaluated as `&test_argv()` in the `exec` parameter of the MPI details section, and so the `EvaluateString()` call looks for a `foo` parameter in the `[MPI details]` section (not the current test run section). 

To remedy this, I experimented with modifying `EvaluateString()` to take more than one INI section as an argument, but I was not able to finish the task (see attached patch). ",1190923243,1216132416,major
324,defect,,emallove,v3.1,closed,fixed,MTT sometimes (though rarely) does not set Hardware/OS fields,"I have not been able to reproduce this, but I wanted to log the error. MTT didn't set my hardware/OS on this particular run:

  http://www.open-mpi.org/mtt/index.php?do_redir=406

(I thought ''maybe'' the recent `whatami` changes could have caused an issue?) Just something to keep an eye on.",1191011914,1199969332,major
325,enhancement,,emallove,Future,new,,Add --get-value command-line option,"The below command would simply tell MTT to print the value of the specified INI parameter to STDOUT:

{{{
$ client/mtt --get-value <section> <name>
}}}",1191609012,1191609012,major
326,enhancement,timattox,jsquyres,v3.1,new,,Allow INI file to override test names,"The name of a test that is shown in the reporter is currently one of
two things:

 1. The name of the test executable
 1. The name of the sub-test run if a performance analyzer overrides
    it (several of them do, such as the IMB and SKaMPI analyzers,
    because the test executable is the same for all tests; the actual
    test that is run is derived from the argv given to the test
    executable).

It would be cleaner to have a test_name field in the test run INI
section that could supply logic to derive the name of the test.  This
would allow three things:

 1. A cleaner solution for when the test name is sufficient (i.e., a
    default value of ""&test_executable()"", or somesuch)
 1. Get the performance analyzers out of the business of figuring out
    which test was run -- this has always seemed like an abstraction
    break to me.
 1. When tests fail or hang, the performance analyzers are not run, so
    the test name is currently left at the default &test_executable().
    For example, if an IMB test passes, its test name in the web
    reporter will be ""MPI_Bcast"" (or whatever).  But if that same test
    fails, its name in the web reporter will be ""IMB-MPI1"".  That
    seems to clearly violate the Law of Least Astonishment.

This seems like a lot of work just to handle failure cases better, but
as Tim M. pointed out to me, one of the reasons MTT was created was to
find and highlight the failure cases.  So having them show up
""properly"" in the reporter (i.e., under the same classification as
they would if they had succeeded) is the Right Thing to Do.

Here's what I think needs to happen to implement this (off the top of
my head):

 * Remove the {test_name} overrides in the current
   Test/Analyze/Performance/*.pm files.
 * Add another field in Defaults.pm:Test_run->{test_name}, potentially
   with value of ""&test_executable()"".
 * Add processing in Test/Run.pm to snarf (but do not evaluate!) the
   ""test_name"" field from the current Test Run INI section.
 * Add processing in Test/RunEngine.pm to evaluate the test_name field.

Again, this is off the top of my head and could be wrong.  Caveat
emptor...",1191837182,1193487351,major
327,enhancement,,jsquyres,v3.1,new,,Record nbcbench benchmark data,"Title says it all -- nbcbench reports a fixed set of double precision values for each message size that we need to record in the database and visualize in the reporter.

See http://www.open-mpi.org/community/lists/mtt-devel/2007/10/0156.php for a lenghier description.",1191862327,1191862345,major
328,defect,,emallove,v3.1,new,,Provide visibility to @foo@ variables within the same INI parameter,"The following exec parameter does not evaluate properly:

{{{
exec = some-command @foo@ &bar(@foo@)
foo = &enumerate(0, 1)
}}}

One would expect that in each of the two expansions of `exec`, `&bar()` would be passed the value of `@foo@` (first 0, and then 1). What actually happens is `&bar()` gets the two element array `[0,1]` for each expansion of `exec`.",1192134933,1193518456,major
329,enhancement,,emallove,v3.1,new,,Add build_in_place option to MPI Install phase,"There was an mtt-devel thread this issue (Subject: ''Why does OMPI.pm do a Copytree before it installs?''). The below Timer output indicates that the [presumably unncessary] Copytree operation before the MPI install can take up to 6:45 :-(

{{{
>> Command: cp -r <scratch>/sources/mpi_get__foo/trunk .
   Elapsed:       00:06:44 0.00u 0.02s
}}}

Just in case users want to keep a ''clean'' sources directory, this should be INI parameterized (e.g., `build_in_place`?).",1193266453,1193266453,major
330,enhancement,,jsquyres,v3.1,new,,Bandwidth/latency graphs,"A suggestion from a 3rd party...

In addition to the current latency/bandwidth graphs, it would be useful to show a history of latency and bandwidth numbers of a over several message sizes.  That is, the X axis is versions of a given MPI implementation stretching back in time.  The Y axis is time (for latency) or Mbps (for bandwidth).  Show multiple lines on the graph; each line is the latency (or bandwidth) of a given message size for that version of MPI.

This is a good way to check for performance regressions: the lines should be flat or going down (for latency; up for bandwidth) over time.  If the lines go in the wrong direction, then a performance regression has occurred.",1195197942,1195197942,major
331,task,,emallove,Future,new,,Doxygen-ize the MTT source tree,"It would be helpful to have inlined source code documentation. Doxygen seems like the logical pick, since it is used in Open MPI. Unfortunately, Doxygen doesn't natively support Perl, but there is a [http://www.bigsister.ch/doxygenfilter Perl Doxygen Filter] that may help with this.",1196964717,1196964717,minor
332,defect,emallove,emallove,v3.0,closed,fixed,The reporter does not rollup on a large field capture group,"When doing a regexp search on a large field (e.g., stdout or stderr) in Summary view, a capture group appears in the Summary table so that the table cell width can handle the large text field. However, the rows do not aggregate properly because apparently the `GROUP BY` clause is processed before the regexp capture. The result can be hundereds of duplicate rows, instead of the desired single row with a large count in the right hand column. This could be fixed by doing something like this in reporter.php:

{{{
#!sql
SELECT .... <long hairy SQL expression here> ... INTO TEMPORARY TABLE foo;
SELECT * FROM foo GROUP BY blah blah;
}}}",1199314044,1212119256,major
333,enhancement,,jsquyres,v3.0,new,,"Allow default switch between ""OS"" and ""OS version"" in the reporter","In some cases, it can be nice to show the ""OS version"" column by default instead of the ""OS"" column.  For example, if you know that you're only going to be testing one OS, it's a lot of clicks to: 

 1. run a report
 1. to see a single value in all default reports
 1. click ""Advanced""
 1. click ""show"" for OS version
 1. scroll down and click ""submit""; have it re-run the report

Perhaps we could have a PHP configure value that allows toggling between showing the OS / OS version columns by default in all reports.",1199625757,1199723349,minor
334,defect,,emallove,v3.0,new,,Some auto-filled form settings in the Preferences pop-up are incorrect,"Bringing up reporter.php and clicking `[Preferences]` shows the ""Trial runs"" checkbox selected even though the `$_COOKIE` and query string value for it is undefined. The issue is that when the popup window is brought up, all the form values get ""auto-filled"" based on the current URL and the user's cookies. This seems to be functioning for the main window(s), but not for the pop-up windows.",1199804098,1199804098,minor
335,enhancement,,emallove,v3.0,new,,Integrate Trac with the Reporter,Add the abilty to click out of an MTT report to a [http://trac.edgewall.org/ Trac] changeset.,1199991442,1202225067,minor
336,enhancement,,emallove,Future,new,,Support RDBM plug-ins on the server side,"Currently, the PHP code on the server-side is hard-coded to use `PostgreSQL`. One ought to be able to tweak parameters in [source:trunk/server/php/config.inc config.inc] that would allow them to use an alternative RDBMs. This would also require a factoring down of the [source:trunk/server/sql sql] area to separate RDBMs implementations.",1200502403,1216755393,major
337,defect,,emallove,v3.0,new,,Differentiate between text and numeric columns in reporter.php,"There is no way to query the database, e.g., for tests run with np values greater or less than `x`, because the only way to filter on a given column is using string/regexp comparison. The fact that all table cells contain drilldown links has made getting this functionality a little tricky to do, but basically `np` is an oddball numeric column that needs to be given special treatment. The `np` field should accept a syntax like this:

{{{
> x
gt x
greater than x

< x
lt x
less than x

>= x
<= x
== x

x (plain and simple numeric comparison)
}}}

The special case of `np` affects a few spots:

 * The auto-fill of the query dashboard after a button click
 * The processing of the `np` paramter in the SQL query composition function
 * Rename the parameter from `text_np` to `numeric_np` so it will not be processed as a text field",1200527247,1200527247,major
338,defect,,emallove,v3.0,new,,"Do not display redundant ""create permalink"" links for an already permalinked report","When a permalink is loaded into `reporter.php`, its URL is immediately overwritten in the address bar of the browser. It is then indecipherable from other non-permalinked reports. To add to the confusion, the ""create permalink"" links are still visible on the page. The ""create permalink"" links should be overwritten by a link to the ''current'' permalink in the case of a permalinked report.",1200582379,1200582379,minor
339,defect,,emallove,v3.0,new,,DoCommand can run out of memory and bork an entire MTT run on some performance tests,"`DoCommand` is running out of memory on some performance tests (tests with no timeout value). `DoCommand.pm` needs to safeguard against this such that the entire `perl` process does not exit, but that the test times out and testing resumes. I believe the problem is that `$stdout/$stderr` values can accumulate an endless stream of error messages, which end up overloading the process's memory space. Below is a simple program that shows the issue.


{{{
#!perl
#!/usr/bin/env perl
#
# Test that makes DoCommand run out of memory
#

# Fill in <mtt-checkout>
use lib ""<mtt-checkout>/lib"";

use MTT::Messages;
use MTT::DoCommand;
use strict;

#     
# Cmd($merge_output, $cmd, 
#     $timeout, $max_stdout_lines, $max_stderr_lines) = @_;
#

MTT::Messages::Messages(0,1);
MTT::DoCommand::Cmd(1, ""yes"", -1, -1, -1);
}}}
",1201203588,1201203588,critical
340,enhancement,,emallove,v3.0,new,,Provide a way to catalog permalinks with descriptions on the Reporter page,"The `Create permalink` pop-up window displays something like this:

{{{
The original permalink was 673 chars long. 
Here's a tiny link that is only 50 chars long:
  http://www.open-mpi.org/mtt/index.php?do_redir=540
  [Close this window]
}}}

It should have some additional controls like a ''description'' text field with a ''Save'' button. The ''Save'' button would log the description and permalink to a permalinks table, and there would be a way to view the list of permalinks created (like a trac tickets report). E.g., some permalink descriptions might be ""bakeoff mvapich vs openmpi"", ""clustertools 6 vs. 7"", ""xyz testing"", etc.",1204311610,1204311610,minor
341,defect,jjhursey,jjhursey,v3.0,closed,invalid,Reporter cannot query endian or bitness,"You cannot set endian or bitness in the Reporter Advanced window and have it result in a query. The problem is that we take the input from the text box (i.e., endian: 'big') and represent that to the sql as [{{{endian ~* 'big'}}}].

Since endian and bitness are not strings, but bit fields we need to translate between the user specified values and the bit fields.",1204380806,1208289443,major
342,defect,,jjhursey,Future,new,,Improve Integrity checking in the database,"This stems from r1162

We currently try to take all of the data from the mtt client, even if it is known to the database to be incorrect. We try to file it under the 'undef' categories in the appropriate tables. For example if a MTT client submits a test_run result and submits the wrong test_suite reference for a particular test_name then this run is going to be misfiled.

The database can check for these types of consistency breakages, but at a cost to modifying data (insert, delete, update). If the database detects that there is a violation of integrity/consistency then it will reject the Insert of data with an error message describing the violation it has detected.

If we were to strengthen the integrity constraints in the database then we must adjust the MTT client to handle these types of database 'errors' better. This may mean allowing the user to correct the mistake and resubmit the data, or emailing them that this has happened and they need to take action.

We chose a looser IC model because we want to make sure that we get the data submitted no matter what. In the future we should be a bit more selective so we do not misrepresent the dataset.

Since this will take a lot of effort to do I'm filing this under minor and future.

",1204906993,1204906993,minor
343,defect,,emallove,v3.0,new,,MTT is leaving a ton of 0 byte tempfiles in /tmp,"MTT is leaving a ton of 0 byte tempfiles in `/tmp`. Somewhere there is a call to `tempnam()` or `tempfile()`, but the file is not getting cleaned up. E.g.,

{{{
$ ls /tmp
9abBX9Rnxy            LDIgYgkyUW      VQv2kKJtCm      g7z0mr1RSo          oxdXS7svRZ                                  ykHRMrlUlU
9f0bxYKZPK            LDgOPSUIm1      VXWgKEBgy3      g81xEGg3v6          p0nYZlnA06                                  yqRmvsEMzr
9fNKpu9ifl            LL8W1nWC3z      VZYMvXuxS2      gB9GCWfBqE          p1xWqpBxsG                                  yzDYfF1GQY
9gamsOBf2u            LNV6UZ99Ud      VcfaIz74dq      gD3P7jh18R          p4KGSNjWsw                                  z6pQ7iNf7q
9giHPPpAv9            LbOjHTlAD5      VgKErtBNST      gJyMwms11v          pB3hyC5nOu.ini                              zBCg4huXha
9hYXoSyWZa            LegF8zL6Ma      VjA5mjp89Z      gN7CboAOo7          pBnjlV7Sdk                                  zDfOtA3Fr8
9iG57QJNnF            LpR2zfRNwY      VkrsezGwsl      gQ8WOxL7FO          pC39ZnoSXJ                                  zH0hV2iQ1r
9jm6e8WBA2            LqCeAUaZ3F      Vpn3T9U0wx      gTsasas7pX          pEHlYfmAw5                                  zJS7szftjz
9lebNtHWX4            LtZH24KOp0      VsmXNXXTfY      gYEUk7n28f          pHneUlnPI0                                  zJYQS4T87U
9sIUryfPw9            Lw0Y9AZod1      Vt3rFJjOlw      gZdWYPyeyO          pJIphO3Yfx                                  zOXxX9eNM6
A0FcX52k16            LwKo6XG1g8      VveHjmAn3n      gb0CAOXruX          pakkMVp2xn                                  zPa4G8AKEk
A7Szj1DnzC            Ly391lu2qV      W3H09T7sbB      gb9ggNDY6e          pg4Zb7ZH6M                                  zScjG9Xfrf
AL4TfrLtVm            M1Hevnwsj6      W4mH4YhT3g      gbxzEBAZyG          pr37DLxOa1                                  zVqNtifdBH
ANV2mNuGOs            MDv8gBA3O5.ini  WArVJ4ZQjG.ini  guDGN3PWPp          puhIyeK6ru                                  zYJZxPpT5q
}}}",1204907728,1204913335,major
344,enhancement,,emallove,v3.0,new,,Provide means to drill down and change view (summary/detail/perf) in a single action,"It would be a time-saver to be able to, e.g., drill down from a table cell into Detail view in a single mouse-click. Currently, this is a two-click (and thus a two-SQL-query) operation, because one needs to drill down on a row before clicking the Detail button. In lieu of some clever AJAX or the like, a menu or radio button control for the three ""views"" (summary/detail/performance) would work. ([http://www.zapatec.com/website/ajax/zpmenu/demo/csm_themes.html Some design ideas are here.])",1205262166,1205262166,minor
345,enhancement,,emallove,v3.0,new,,Add option to use single color for identically labeled line plots in perf graphs,"If legend items are identical they should be rolled up into a single plot-line color. http://tinyurl.com/5pcaqs shows 22 runs of IMB Exchange (11 w/ !ClusterTools 7.1, and 11 with !ClusterTools 8.0). The plot lines are too chaotic to tell the 7.1 lines from the 8.0 lines. If 7.1 lines were uniformly one color, and the 8.0 lines were uniformly another, the graph would be easier to read.",1205775634,1216755632,major
346,enhancement,,emallove,v3.0,closed,fixed,Add graphing preferences option to split up performance graphs,"The axis scaling of the performance graphs can make it difficult to visually process the line plots near the small message size segment of the graphs (the left-hand side of the png's). An option to slice up the graphs (e.g., by 1/2, 1/3, 1/4, etc.) would make the graphs easier to read.",1205776884,1208215486,minor
347,defect,emallove,emallove,v3.0,new,,Submit buttons on a partially loaded page can behave badly,"Submit buttons on a partially loaded page can behave badly due to the location of some `hidden` HTML form fields towards the end of the page. E.g., if the following `hidden` fields are not loaded before the user clicks a `submit` button, the resulting SQL query differs from the case where the page is fully loaded.

{{{
...
<input type='hidden' name='phase' value='test_run'> 
<input type='hidden' name='test_result' value='_rf'> 
<input type='hidden' name='text_os_version' value=''>
...
}}}

It would be best to place these hidden field earlier in the page.",1207152167,1207152167,major
348,enhancement,,emallove,v3.0,new,,"Add graphing for the ""duration"" column","MTT could be used to gather ORTE launch scalability data (see
[https://svn.open-mpi.org/trac/ompi/wiki/ORTEScalabilityTesting ORTEScalabilityTesting]). The missing functionality is the ability to graph on the `duration` column. Currently, graphing is only available for latency/bandwidth data. (Maybe this feature could be extended to provide graphs for some other numeric columns such as result counts?) (See also #239 - ''Graph IMB Barrier tests.'')",1207591931,1207592427,major
